raw_log,timestamp,user_id,transaction_type,amount,currency,location,device,is_parsed,parse_errors,amount_raw,hour,day_of_week,is_weekend
2025-07-07 13:13:27 >> [user1004] did refund - amt=€1731.94 - Manchester // dev:Huawei P30,2025-07-07 13:13:27,user1004,refund,1506.79,€,Manchester,Huawei P30,True,,1731.94,13,0,False
13/06/2025 13:49:14 ::: user1075 *** REFUND ::: amt:1371.55£ @ London <Nokia 3310>,2025-06-13 13:49:14,user1075,refund,1371.55,£,London,Nokia 3310,True,,1371.55,13,4,False
2025-06-23 18:26:08::user1028::withdrawal::4435.38::Cardiff::Pixel 6,2025-06-23 18:26:08,user1028,withdrawal,4435.38,£,Cardiff,Pixel 6,True,,4435.38,18,0,False
user1075 2025-07-22 05:21:13 transfer 2972.63 Leeds Xiaomi Mi 11,2025-07-22 05:21:13,user1075,transfer,2972.63,£,Leeds,Xiaomi,True,,2972.63,5,1,False
2025-06-07 01:08:47 >> [user1069] did purchase - amt=£3243.22 - Cardiff // dev:iPhone 13,2025-06-07 01:08:47,user1069,purchase,3243.22,£,Cardiff,iPhone 13,True,,3243.22,1,5,True
2025-06-16 18:49:38 - user=user1008 - action=cashout $3424.54 - ATM: Birmingham - device=Huawei P30,2025-06-16 18:49:38,user1008,cashout,2568.4,$,Birmingham,Huawei P30,True,,3424.54,18,0,False
2025-07-29 10:29:53 - user=user1074 - action=transfer $1201.23 - ATM: Manchester - device=iPhone 13,2025-07-29 10:29:53,user1074,transfer,900.92,$,Manchester,iPhone 13,True,,1201.23,10,1,False
2025-06-23 23:14:28::user1037::transfer::2232.59::London::Nokia 3310,2025-06-23 23:14:28,user1037,transfer,2232.59,£,London,Nokia 3310,True,,2232.59,23,0,False
2025-06-11 21:47:03 - user=user1080 - action=purchase £3426.02 - ATM: Leeds - device=None,2025-06-11 21:47:03,user1080,purchase,3426.02,£,Leeds,,True,,3426.02,21,2,False
2025-06-18 07:06:17 - user=user1097 - action=cashout £1112.1 - ATM: Glasgow - device=None,2025-06-18 07:06:17,user1097,cashout,1112.1,£,Glasgow,,True,,1112.1,7,2,False
2025-06-06 06:50:34 | user: user1092 | txn: debit of €4951.8 from Leeds | device: None,2025-06-06 06:50:34,user1092,debit,4308.07,€,Leeds,None,True,,4951.8,6,4,False
2025-06-10 04:51:51 | user: user1072 | txn: refund of $3240.43 from None | device: Samsung Galaxy S10,2025-06-10 04:51:51,user1072,refund,2430.32,$,,Samsung Galaxy S10,True,,3240.43,4,1,False
2025-06-23 20:28:21 - user=user1086 - action=withdrawal £1768.59 - ATM: Cardiff - device=Pixel 6,2025-06-23 20:28:21,user1086,withdrawal,1768.59,£,Cardiff,Pixel 6,True,,1768.59,20,0,False
user1069 2025-06-26 03:41:10 withdrawal 4832.65 None iPhone 13,2025-06-26 03:41:10,user1069,withdrawal,4832.65,,,iPhone,True,,4832.65,3,3,False
15/07/2025 04:39:47 ::: user1070 *** REFUND ::: amt:2803.58£ @ Birmingham <iPhone 13>,2025-07-15 04:39:47,user1070,refund,2803.58,£,Birmingham,iPhone 13,True,,2803.58,4,1,False
2025-07-18 15:29:03 - user=user1093 - action=debit $33.09 - ATM: Manchester - device=Nokia 3310,2025-07-18 15:29:03,user1093,debit,24.82,$,Manchester,Nokia 3310,True,,33.09,15,4,False
usr:user1069|deposit|€3111.46|Cardiff|2025-07-03 10:41:03|Huawei P30,2025-07-03 10:41:03,user1069,deposit,2706.97,€,Cardiff,Huawei P30,True,,3111.46,10,3,False
2025-06-01 18:28:34::user1077::cashout::3027.93::Leeds::Huawei P30,2025-06-01 18:28:34,user1077,cashout,3027.93,£,Leeds,Huawei P30,True,,3027.93,18,6,True
2025-06-27 06:08:11 - user=user1020 - action=deposit $3000.6 - ATM: Leeds - device=Xiaomi Mi 11,2025-06-27 06:08:11,user1020,deposit,2250.45,$,Leeds,Xiaomi Mi 11,True,,3000.6,6,4,False
2025-06-04 23:49:06::user1018::cashout::3750.67::Glasgow::None,2025-06-04 23:49:06,user1018,cashout,3750.67,£,Glasgow,,True,,3750.67,23,2,False
2025-07-14 20:56:12 >> [user1074] did purchase - amt=$4699.84 - Birmingham // dev:Xiaomi Mi 11,2025-07-14 20:56:12,user1074,purchase,3524.88,$,Birmingham,Xiaomi Mi 11,True,,4699.84,20,0,False
usr:user1008|deposit|€978.79|None|2025-06-05 04:16:35|Pixel 6,2025-06-05 04:16:35,user1008,deposit,851.55,€,,Pixel 6,True,,978.79,4,3,False
user1094 2025-07-01 20:09:39 transfer 3647.46 Cardiff Pixel 6,2025-07-01 20:09:39,user1094,transfer,3647.46,£,Cardiff,Pixel,True,,3647.46,20,1,False
2025-06-24 10:59:22 - user=user1041 - action=purchase £3637.88 - ATM: Cardiff - device=Pixel 6,2025-06-24 10:59:22,user1041,purchase,3637.88,£,Cardiff,Pixel 6,True,,3637.88,10,1,False
2025-07-06 23:13:28 - user=user1011 - action=debit £2081.06 - ATM: Cardiff - device=Samsung Galaxy S10,2025-07-06 23:13:28,user1011,debit,2081.06,£,Cardiff,Samsung Galaxy S10,True,,2081.06,23,6,True
user1021 2025-07-15 05:33:35 transfer 1478.31 Manchester None,2025-07-15 05:33:35,user1021,transfer,1478.31,£,Manchester,,True,,1478.31,5,1,False
2025-06-01 16:02:07 | user: user1095 | txn: cashout of $1036.84 from Cardiff | device: Xiaomi Mi 11,2025-06-01 16:02:07,user1095,cashout,777.63,$,Cardiff,Xiaomi Mi 11,True,,1036.84,16,6,True
2025-07-11 01:34:21 | user: user1083 | txn: withdrawal of €1083.04 from Glasgow | device: iPhone 13,2025-07-11 01:34:21,user1083,withdrawal,942.24,€,Glasgow,iPhone 13,True,,1083.04,1,4,False
2025-06-11 06:27:46 >> [user1084] did purchase - amt=€2432.62 - Glasgow // dev:Xiaomi Mi 11,2025-06-11 06:27:46,user1084,purchase,2116.38,€,Glasgow,Xiaomi Mi 11,True,,2432.62,6,2,False
02/07/2025 10:06:35 ::: user1037 *** DEPOSIT ::: amt:3827.77€ @ Liverpool <Pixel 6>,2025-07-02 10:06:35,user1037,deposit,3827.77,£,Liverpool,Pixel 6,True,,3827.77,10,2,False
user1069 2025-06-11 23:45:15 deposit 3306.94 None iPhone 13,2025-06-11 23:45:15,user1069,deposit,3306.94,,,iPhone,True,,3306.94,23,2,False
user1047 2025-07-01 08:31:43 purchase 1401.52 Cardiff iPhone 13,2025-07-01 08:31:43,user1047,purchase,1401.52,£,Cardiff,iPhone,True,,1401.52,8,1,False
24/07/2025 02:05:19 ::: user1038 *** TRANSFER ::: amt:2895.47£ @ None <Samsung Galaxy S10>,2025-07-24 02:05:19,user1038,transfer,2895.47,,,Samsung Galaxy S10,True,,2895.47,2,3,False
2025-07-27 08:37:17 - user=user1031 - action=transfer £1404.55 - ATM: Glasgow - device=iPhone 13,2025-07-27 08:37:17,user1031,transfer,1404.55,£,Glasgow,iPhone 13,True,,1404.55,8,6,True
2025-07-20 08:00:19 | user: user1074 | txn: deposit of €2232.3 from Leeds | device: Pixel 6,2025-07-20 08:00:19,user1074,deposit,1942.1,€,Leeds,Pixel 6,True,,2232.3,8,6,True
26/07/2025 19:48:30 ::: user1029 *** DEBIT ::: amt:3121.79£ @ Birmingham <Samsung Galaxy S10>,2025-07-26 19:48:30,user1029,debit,3121.79,£,Birmingham,Samsung Galaxy S10,True,,3121.79,19,5,True
2025-06-25 09:55:03::user1083::debit::622.07::Leeds::Nokia 3310,2025-06-25 09:55:03,user1083,debit,622.07,£,Leeds,Nokia 3310,True,,622.07,9,2,False
user1028 2025-06-04 21:09:21 top-up 2584.4 Manchester iPhone 13,2025-06-04 21:09:21,user1028,top-up,2584.4,£,Manchester,iPhone,True,,2584.4,21,2,False
2025-06-06 16:48:37 >> [user1027] did debit - amt=€1057.09 - Birmingham // dev:Xiaomi Mi 11,2025-06-06 16:48:37,user1027,debit,919.67,€,Birmingham,Xiaomi Mi 11,True,,1057.09,16,4,False
user1077 2025-06-03 02:52:25 top-up 2243.71 Leeds iPhone 13,2025-06-03 02:52:25,user1077,top-up,2243.71,£,Leeds,iPhone,True,,2243.71,2,1,False
2025-07-18 18:04:24 - user=user1019 - action=withdrawal £570.03 - ATM: London - device=Xiaomi Mi 11,2025-07-18 18:04:24,user1019,withdrawal,570.03,£,London,Xiaomi Mi 11,True,,570.03,18,4,False
user1098 2025-07-26 07:04:47 debit 1740.95 Liverpool iPhone 13,2025-07-26 07:04:47,user1098,debit,1740.95,£,Liverpool,iPhone,True,,1740.95,7,5,True
2025-07-03 12:26:28 | user: user1049 | txn: top-up of £1339.54 from London | device: Huawei P30,2025-07-03 12:26:28,user1049,top-up,1339.54,£,London,Huawei P30,True,,1339.54,12,3,False
usr:user1037|debit|€3363.1|Birmingham|2025-07-23 00:51:02|Pixel 6,2025-07-23 00:51:02,user1037,debit,2925.9,€,Birmingham,Pixel 6,True,,3363.1,0,2,False
2025-06-11 04:35:30 >> [user1021] did top-up - amt=$2518.11 - Leeds // dev:Nokia 3310,2025-06-11 04:35:30,user1021,top,1888.58,$,Leeds,Nokia 3310,True,,2518.11,4,2,False
28/07/2025 11:53:31 ::: user1043 *** DEPOSIT ::: amt:766.59$ @ Glasgow <None>,2025-07-28 11:53:31,user1043,deposit,766.59,£,Glasgow,,True,,766.59,11,0,False
usr:user1020|top-up|$3886.2|Manchester|2025-07-08 08:26:18|Xiaomi Mi 11,2025-07-08 08:26:18,user1020,top-up,2914.65,$,Manchester,Xiaomi Mi 11,True,,3886.2,8,1,False
2025-06-05 13:02:27 >> [user1087] did transfer - amt=£4523.11 - Liverpool // dev:Pixel 6,2025-06-05 13:02:27,user1087,transfer,4523.11,£,Liverpool,Pixel 6,True,,4523.11,13,3,False
usr:user1081|withdrawal|€608.45|Leeds|2025-06-07 05:16:00|Samsung Galaxy S10,2025-06-07 05:16:00,user1081,withdrawal,529.35,€,Leeds,Samsung Galaxy S10,True,,608.45,5,5,True
2025-06-24 12:40:18 >> [user1082] did refund - amt=£489.24 - Cardiff // dev:Huawei P30,2025-06-24 12:40:18,user1082,refund,489.24,£,Cardiff,Huawei P30,True,,489.24,12,1,False
2025-07-03 11:59:38 | user: user1087 | txn: cashout of €2607.06 from Birmingham | device: Nokia 3310,2025-07-03 11:59:38,user1087,cashout,2268.14,€,Birmingham,Nokia 3310,True,,2607.06,11,3,False
05/06/2025 16:50:13 ::: user1027 *** TRANSFER ::: amt:3148.56€ @ London <None>,2025-06-05 16:50:13,user1027,transfer,3148.56,£,London,,True,,3148.56,16,3,False
2025-07-04 19:17:33 - user=user1058 - action=deposit €2305.05 - ATM: Glasgow - device=Huawei P30,2025-07-04 19:17:33,user1058,deposit,2005.39,€,Glasgow,Huawei P30,True,,2305.05,19,4,False
09/07/2025 19:44:47 ::: user1087 *** PURCHASE ::: amt:3533.36£ @ Liverpool <Huawei P30>,2025-07-09 19:44:47,user1087,purchase,3533.36,£,Liverpool,Huawei P30,True,,3533.36,19,2,False
2025-07-05 02:15:19 >> [user1064] did purchase - amt=£4053.98 - Leeds // dev:Pixel 6,2025-07-05 02:15:19,user1064,purchase,4053.98,£,Leeds,Pixel 6,True,,4053.98,2,5,True
usr:user1008|transfer|€3347.34|London|2025-07-02 12:22:29|Samsung Galaxy S10,2025-07-02 12:22:29,user1008,transfer,2912.19,€,London,Samsung Galaxy S10,True,,3347.34,12,2,False
user1037 2025-06-20 00:03:28 top-up 37.61 Cardiff Xiaomi Mi 11,2025-06-20 00:03:28,user1037,top-up,37.61,£,Cardiff,Xiaomi,True,,37.61,0,4,False
2025-07-01 06:14:00 - user=user1089 - action=deposit €590.96 - ATM: Leeds - device=Pixel 6,2025-07-01 06:14:00,user1089,deposit,514.14,€,Leeds,Pixel 6,True,,590.96,6,1,False
usr:user1026|cashout|£4948.48|Cardiff|2025-07-23 11:40:41|iPhone 13,2025-07-23 11:40:41,user1026,cashout,4948.48,£,Cardiff,iPhone 13,True,,4948.48,11,2,False
2025-06-14 12:51:25::user1013::top-up::1555.92::Liverpool::Huawei P30,2025-06-14 12:51:25,user1013,top-up,1555.92,£,Liverpool,Huawei P30,True,,1555.92,12,5,True
2025-07-09 00:25:25 - user=user1003 - action=withdrawal £2543.35 - ATM: Leeds - device=Nokia 3310,2025-07-09 00:25:25,user1003,withdrawal,2543.35,£,Leeds,Nokia 3310,True,,2543.35,0,2,False
2025-07-30 08:11:08::user1096::deposit::136.78::Birmingham::Xiaomi Mi 11,2025-07-30 08:11:08,user1096,deposit,136.78,£,Birmingham,Xiaomi Mi 11,True,,136.78,8,2,False
02/07/2025 00:43:37 ::: user1049 *** REFUND ::: amt:907.01€ @ Liverpool <iPhone 13>,2025-07-02 00:43:37,user1049,refund,907.01,£,Liverpool,iPhone 13,True,,907.01,0,2,False
user1070 2025-07-10 04:24:54 debit 1911.77 Leeds None,2025-07-10 04:24:54,user1070,debit,1911.77,£,Leeds,,True,,1911.77,4,3,False
2025-07-15 03:42:36 >> [user1087] did transfer - amt=€3877.06 - Birmingham // dev:Samsung Galaxy S10,2025-07-15 03:42:36,user1087,transfer,3373.04,€,Birmingham,Samsung Galaxy S10,True,,3877.06,3,1,False
2025-06-02 16:39:44 - user=user1074 - action=cashout $467.26 - ATM: Manchester - device=Nokia 3310,2025-06-02 16:39:44,user1074,cashout,350.44,$,Manchester,Nokia 3310,True,,467.26,16,0,False
usr:user1059|purchase|£3044.54|Glasgow|2025-07-02 09:29:28|Nokia 3310,2025-07-02 09:29:28,user1059,purchase,3044.54,£,Glasgow,Nokia 3310,True,,3044.54,9,2,False
user1057 2025-06-08 07:09:07 refund 3268.87 Cardiff iPhone 13,2025-06-08 07:09:07,user1057,refund,3268.87,£,Cardiff,iPhone,True,,3268.87,7,6,True
2025-07-08 19:25:32 >> [user1041] did transfer - amt=£2562.42 - Cardiff // dev:Xiaomi Mi 11,2025-07-08 19:25:32,user1041,transfer,2562.42,£,Cardiff,Xiaomi Mi 11,True,,2562.42,19,1,False
usr:user1044|refund|€3373.05|Glasgow|2025-07-26 08:50:57|Samsung Galaxy S10,2025-07-26 08:50:57,user1044,refund,2934.55,€,Glasgow,Samsung Galaxy S10,True,,3373.05,8,5,True
usr:user1033|debit|€1855.26|Leeds|2025-07-05 08:39:28|Xiaomi Mi 11,2025-07-05 08:39:28,user1033,debit,1614.08,€,Leeds,Xiaomi Mi 11,True,,1855.26,8,5,True
usr:user1064|withdrawal|$2539.14|Cardiff|2025-06-21 00:42:55|Samsung Galaxy S10,2025-06-21 00:42:55,user1064,withdrawal,1904.36,$,Cardiff,Samsung Galaxy S10,True,,2539.14,0,5,True
2025-06-18 15:03:58::user1080::transfer::1919.21::Liverpool::None,2025-06-18 15:03:58,user1080,transfer,1919.21,£,Liverpool,,True,,1919.21,15,2,False
2025-06-26 13:06:40 | user: user1085 | txn: withdrawal of £2249.38 from Birmingham | device: Nokia 3310,2025-06-26 13:06:40,user1085,withdrawal,2249.38,£,Birmingham,Nokia 3310,True,,2249.38,13,3,False
usr:user1096|top-up|€816.28|Birmingham|2025-07-23 12:31:17|None,2025-07-23 12:31:17,user1096,top-up,710.16,€,Birmingham,,True,,816.28,12,2,False
2025-06-29 16:54:00::user1027::withdrawal::1244.44::Leeds::Huawei P30,2025-06-29 16:54:00,user1027,withdrawal,1244.44,£,Leeds,Huawei P30,True,,1244.44,16,6,True
2025-07-21 23:15:49 | user: user1033 | txn: top-up of $3005.1 from Leeds | device: Huawei P30,2025-07-21 23:15:49,user1033,top-up,2253.82,$,Leeds,Huawei P30,True,,3005.1,23,0,False
2025-06-19 03:26:17 | user: user1073 | txn: debit of €623.88 from Glasgow | device: iPhone 13,2025-06-19 03:26:17,user1073,debit,542.78,€,Glasgow,iPhone 13,True,,623.88,3,3,False
usr:user1019|top-up|€1370.57|None|2025-06-04 17:41:56|Samsung Galaxy S10,2025-06-04 17:41:56,user1019,top-up,1192.4,€,,Samsung Galaxy S10,True,,1370.57,17,2,False
2025-06-25 04:47:38 | user: user1019 | txn: refund of $2285.47 from Manchester | device: Xiaomi Mi 11,2025-06-25 04:47:38,user1019,refund,1714.1,$,Manchester,Xiaomi Mi 11,True,,2285.47,4,2,False
2025-07-09 15:20:42 - user=user1099 - action=withdrawal $425.93 - ATM: None - device=iPhone 13,2025-07-09 15:20:42,user1099,withdrawal,319.45,$,,iPhone 13,True,,425.93,15,2,False
2025-06-21 11:29:26::user1028::purchase::3992.31::None::iPhone 13,2025-06-21 11:29:26,user1028,purchase,3992.31,,,iPhone 13,True,,3992.31,11,5,True
2025-06-24 06:49:06::user1059::debit::4146.52::Leeds::Pixel 6,2025-06-24 06:49:06,user1059,debit,4146.52,£,Leeds,Pixel 6,True,,4146.52,6,1,False
2025-06-15 18:40:13 - user=user1081 - action=top-up €383.79 - ATM: Leeds - device=iPhone 13,2025-06-15 18:40:13,user1081,top-up,333.9,€,Leeds,iPhone 13,True,,383.79,18,6,True
usr:user1031|debit|$3311.27|Liverpool|2025-06-28 21:41:58|Samsung Galaxy S10,2025-06-28 21:41:58,user1031,debit,2483.45,$,Liverpool,Samsung Galaxy S10,True,,3311.27,21,5,True
2025-06-11 15:08:28 | user: user1020 | txn: withdrawal of $4414.83 from Birmingham | device: Nokia 3310,2025-06-11 15:08:28,user1020,withdrawal,3311.12,$,Birmingham,Nokia 3310,True,,4414.83,15,2,False
2025-07-15 21:33:37::user1087::top-up::3907.92::Glasgow::Xiaomi Mi 11,2025-07-15 21:33:37,user1087,top-up,3907.92,£,Glasgow,Xiaomi Mi 11,True,,3907.92,21,1,False
2025-07-20 17:42:25 >> [user1028] did refund - amt=£4794.87 - Birmingham // dev:iPhone 13,2025-07-20 17:42:25,user1028,refund,4794.87,£,Birmingham,iPhone 13,True,,4794.87,17,6,True
03/06/2025 14:07:54 ::: user1074 *** TOP-UP ::: amt:4356.6$ @ Leeds <Pixel 6>,2025-06-03 14:07:54,user1074,top,4356.6,£,Leeds,Pixel 6,True,,4356.6,14,1,False
user1077 2025-06-08 22:58:46 cashout 4372.85 Manchester Pixel 6,2025-06-08 22:58:46,user1077,cashout,4372.85,£,Manchester,Pixel,True,,4372.85,22,6,True
user1025 2025-07-29 08:44:54 purchase 2586.99 Glasgow Nokia 3310,2025-07-29 08:44:54,user1025,purchase,2586.99,£,Glasgow,Nokia,True,,2586.99,8,1,False
2025-07-15 20:33:57::user1017::withdrawal::3356.19::Birmingham::None,2025-07-15 20:33:57,user1017,withdrawal,3356.19,£,Birmingham,,True,,3356.19,20,1,False
2025-07-23 06:45:15 - user=user1058 - action=withdrawal £3600.73 - ATM: London - device=Nokia 3310,2025-07-23 06:45:15,user1058,withdrawal,3600.73,£,London,Nokia 3310,True,,3600.73,6,2,False
2025-06-14 19:25:18::user1019::transfer::2196.94::Leeds::None,2025-06-14 19:25:18,user1019,transfer,2196.94,£,Leeds,,True,,2196.94,19,5,True
user1008 2025-07-28 10:33:59 top-up 2621.38 London Samsung Galaxy S10,2025-07-28 10:33:59,user1008,top-up,2621.38,£,London,Samsung,True,,2621.38,10,0,False
usr:user1020|cashout|£734.26|Leeds|2025-06-10 04:51:35|Samsung Galaxy S10,2025-06-10 04:51:35,user1020,cashout,734.26,£,Leeds,Samsung Galaxy S10,True,,734.26,4,1,False
2025-06-22 02:22:04 - user=user1069 - action=cashout €3736.29 - ATM: Glasgow - device=Samsung Galaxy S10,2025-06-22 02:22:04,user1069,cashout,3250.57,€,Glasgow,Samsung Galaxy S10,True,,3736.29,2,6,True
2025-07-29 22:03:29::user1074::deposit::3371.65::Glasgow::Samsung Galaxy S10,2025-07-29 22:03:29,user1074,deposit,3371.65,£,Glasgow,Samsung Galaxy S10,True,,3371.65,22,1,False
2025-07-25 11:25:08 >> [user1029] did cashout - amt=€444.8 - London // dev:Xiaomi Mi 11,2025-07-25 11:25:08,user1029,cashout,386.98,€,London,Xiaomi Mi 11,True,,444.8,11,4,False
user1028 2025-07-02 20:29:20 debit 1507.96 None Xiaomi Mi 11,2025-07-02 20:29:20,user1028,debit,1507.96,,,Xiaomi,True,,1507.96,20,2,False
usr:user1024|debit|$4830.98|Cardiff|2025-07-05 11:45:09|Pixel 6,2025-07-05 11:45:09,user1024,debit,3623.23,$,Cardiff,Pixel 6,True,,4830.98,11,5,True
2025-07-14 11:46:54::user1092::purchase::4704.8::Birmingham::Samsung Galaxy S10,2025-07-14 11:46:54,user1092,purchase,4704.8,£,Birmingham,Samsung Galaxy S10,True,,4704.8,11,0,False
2025-06-11 05:38:55 >> [user1048] did debit - amt=$3749.77 - London // dev:Nokia 3310,2025-06-11 05:38:55,user1048,debit,2812.33,$,London,Nokia 3310,True,,3749.77,5,2,False
2025-07-21 10:15:24 | user: user1040 | txn: cashout of €2329.19 from None | device: Huawei P30,2025-07-21 10:15:24,user1040,cashout,2026.4,€,,Huawei P30,True,,2329.19,10,0,False
2025-06-02 12:25:00::user1024::transfer::113.61::Leeds::Xiaomi Mi 11,2025-06-02 12:25:00,user1024,transfer,113.61,£,Leeds,Xiaomi Mi 11,True,,113.61,12,0,False
2025-07-23 04:03:44 - user=user1029 - action=refund $2984.27 - ATM: Glasgow - device=Huawei P30,2025-07-23 04:03:44,user1029,refund,2238.2,$,Glasgow,Huawei P30,True,,2984.27,4,2,False
2025-07-01 20:24:04 | user: user1027 | txn: top-up of £3772.15 from Glasgow | device: iPhone 13,2025-07-01 20:24:04,user1027,top-up,3772.15,£,Glasgow,iPhone 13,True,,3772.15,20,1,False
user1094 2025-07-06 13:54:45 withdrawal 2855.31 London Nokia 3310,2025-07-06 13:54:45,user1094,withdrawal,2855.31,£,London,Nokia,True,,2855.31,13,6,True
usr:user1021|cashout|€1785.98|Liverpool|2025-07-26 11:33:31|Samsung Galaxy S10,2025-07-26 11:33:31,user1021,cashout,1553.8,€,Liverpool,Samsung Galaxy S10,True,,1785.98,11,5,True
user1064 2025-06-22 15:42:34 refund 1717.68 Birmingham Pixel 6,2025-06-22 15:42:34,user1064,refund,1717.68,£,Birmingham,Pixel,True,,1717.68,15,6,True
03/06/2025 03:13:34 ::: user1077 *** PURCHASE ::: amt:1710.44£ @ Glasgow <Nokia 3310>,2025-06-03 03:13:34,user1077,purchase,1710.44,£,Glasgow,Nokia 3310,True,,1710.44,3,1,False
2025-06-23 10:46:32 | user: user1071 | txn: cashout of €4919.28 from London | device: Nokia 3310,2025-06-23 10:46:32,user1071,cashout,4279.77,€,London,Nokia 3310,True,,4919.28,10,0,False
2025-06-24 15:49:57 | user: user1073 | txn: debit of €145.49 from Manchester | device: iPhone 13,2025-06-24 15:49:57,user1073,debit,126.58,€,Manchester,iPhone 13,True,,145.49,15,1,False
user1013 2025-06-06 02:07:01 purchase 4074.85 Birmingham Nokia 3310,2025-06-06 02:07:01,user1013,purchase,4074.85,£,Birmingham,Nokia,True,,4074.85,2,4,False
2025-06-24 10:45:55::user1027::deposit::3000.44::Leeds::Nokia 3310,2025-06-24 10:45:55,user1027,deposit,3000.44,£,Leeds,Nokia 3310,True,,3000.44,10,1,False
2025-07-22 21:39:45 >> [user1029] did deposit - amt=€2738.55 - Birmingham // dev:None,2025-07-22 21:39:45,user1029,deposit,2382.54,€,Birmingham,,True,,2738.55,21,1,False
2025-06-22 01:55:40 - user=user1081 - action=debit $3937.99 - ATM: Leeds - device=Xiaomi Mi 11,2025-06-22 01:55:40,user1081,debit,2953.49,$,Leeds,Xiaomi Mi 11,True,,3937.99,1,6,True
user1035 2025-06-25 10:35:12 refund 2352.45 Manchester None,2025-06-25 10:35:12,user1035,refund,2352.45,£,Manchester,,True,,2352.45,10,2,False
user1017 2025-07-18 14:43:52 debit 3344.98 None Pixel 6,2025-07-18 14:43:52,user1017,debit,3344.98,,,Pixel,True,,3344.98,14,4,False
2025-06-08 17:25:42::user1034::cashout::2738.25::London::Pixel 6,2025-06-08 17:25:42,user1034,cashout,2738.25,£,London,Pixel 6,True,,2738.25,17,6,True
2025-06-15 11:43:42 >> [user1001] did deposit - amt=£1381.86 - Glasgow // dev:Pixel 6,2025-06-15 11:43:42,user1001,deposit,1381.86,£,Glasgow,Pixel 6,True,,1381.86,11,6,True
usr:user1081|transfer|£2871.68|None|2025-07-22 16:30:42|Xiaomi Mi 11,2025-07-22 16:30:42,user1081,transfer,2871.68,£,,Xiaomi Mi 11,True,,2871.68,16,1,False
2025-06-13 07:29:55::user1041::transfer::4573.21::Cardiff::iPhone 13,2025-06-13 07:29:55,user1041,transfer,4573.21,£,Cardiff,iPhone 13,True,,4573.21,7,4,False
2025-07-12 04:37:14 | user: user1003 | txn: purchase of €4378.48 from Leeds | device: Xiaomi Mi 11,2025-07-12 04:37:14,user1003,purchase,3809.28,€,Leeds,Xiaomi Mi 11,True,,4378.48,4,5,True
